id,Churn
594999,0.0
595000,0.87
595001,0.08
595002,0.01
595003,0.76
595004,0.85
595005,0.0
595006,0.86
595007,0.78
595008,0.1
595009,0.35
595010,0.41
595011,0.67
595012,0.0
595013,0.39
595014,0.0
595015,0.0
595016,0.02
595017,0.0
595018,0.0
595019,0.85
595020,0.02
595021,0.0
595022,0.37
595023,0.01
595024,0.0
595025,0.55
595026,0.35
595027,0.01
595028,0.04
595029,0.68
595030,0.06
595031,0.01
595032,0.0
595033,0.02
595034,0.0
595035,0.86
595036,0.3
595037,0.74
595038,0.0
595039,0.85
595040,0.87
595041,0.84
595042,1.0
595043,0.0
595044,0.0
595045,0.48
595046,0.01
595047,0.91
595048,0.29
595049,0.45
595050,0.18
595051,0.09
595052,0.0
595053,0.0
595054,0.13
595055,0.8
595056,0.31
595057,0.01
595058,0.08
595059,0.0
595060,0.0
595061,0.23
595062,0.25
595063,0.97
595064,0.73
595065,0.62
595066,0.31
595067,0.0
595068,0.54
595069,0.58
595070,0.54
595071,0.0
595072,0.01
595073,0.06
595074,0.02
595075,0.01
595076,0.0
595077,0.53
595078,0.0
595079,0.02
595080,0.0
595081,0.35
595082,0.1
595083,0.61
595084,0.41
595085,0.02
595086,0.02
595087,0.0
595088,0.0
595089,0.4
595090,0.68
595091,0.0
595092,0.36
595093,0.07
595094,0.69
595095,0.0
595096,0.03
595097,0.01
595098,0.24
595099,0.9
595100,0.76
595101,0.05
595102,0.46
595103,0.25
595104,0.38
595105,0.03
595106,0.05
595107,0.01
595108,0.0
595109,0.0
595110,0.38
595111,0.01
595112,0.96
595113,0.26
595114,0.04
595115,0.95
595116,0.19
595117,0.02
595118,0.3
595119,0.02
595120,0.0
595121,0.0
595122,0.07
595123,0.65
595124,0.05
595125,0.0
595126,0.0
595127,0.0
595128,0.5
595129,0.38
595130,0.68
595131,0.0
595132,0.5
595133,0.0
595134,0.0
595135,0.01
595136,0.49
595137,0.0
595138,0.93
595139,0.31
595140,0.7
595141,0.44
595142,0.0
595143,0.0
595144,0.0
595145,0.14
595146,0.0
595147,0.12
595148,0.34
595149,0.0
595150,0.0
595151,0.1
595152,0.57
595153,0.0
595154,0.25
595155,0.0
595156,0.54
595157,0.29
595158,0.2
595159,0.08
595160,0.0
595161,0.22
595162,0.2
595163,0.38
595164,0.01
595165,0.0
595166,0.0
595167,0.04
595168,0.1
595169,0.0
595170,0.2
595171,0.0
595172,0.34
595173,0.0
595174,0.0
595175,1.0
595176,0.0
595177,0.95
595178,0.32
595179,0.01
595180,0.01
595181,0.52
595182,0.06
595183,0.12
595184,0.0
595185,0.15
595186,0.8
595187,0.0
595188,0.0
595189,0.63
595190,0.23
595191,0.6
595192,0.28
595193,0.03
595194,0.63
595195,0.0
595196,0.48
595197,0.26
595198,0.43
595199,0.0
595200,0.0
595201,0.14
595202,0.0
595203,0.0
595204,0.2
595205,0.0
595206,0.74
595207,0.13
595208,0.2
595209,0.16
595210,0.0
595211,0.22
595212,0.02
595213,0.01
595214,0.98
595215,0.44
595216,0.01
595217,0.2
595218,0.0
595219,0.0
595220,0.07
595221,0.03
595222,0.0
595223,0.0
595224,0.6
595225,0.36
595226,0.0
595227,0.0
595228,0.0
595229,0.22
595230,0.14
595231,0.0
595232,0.0
595233,0.0
595234,0.0
595235,0.01
595236,0.0
595237,0.0
595238,0.06
595239,0.24
595240,0.0
595241,0.23
595242,0.89
595243,0.75
595244,0.48
595245,0.44
595246,0.0
595247,0.92
595248,0.74
595249,0.05
595250,0.04
595251,0.0
595252,0.12
595253,0.15
595254,0.0
595255,0.02
595256,0.75
595257,0.0
595258,0.0
595259,0.97
595260,0.0
595261,0.0
595262,0.57
595263,0.0
595264,0.03
595265,0.0
595266,0.01
595267,0.0
595268,0.35
595269,0.0
595270,0.0
595271,0.03
595272,0.09
595273,0.0
595274,0.01
595275,0.04
595276,0.05
595277,0.0
595278,0.87
595279,0.14
595280,0.28
595281,0.24
595282,0.27
595283,0.61
595284,0.0
595285,0.0
595286,0.0
595287,0.15
595288,0.0
595289,0.0
595290,0.16
595291,0.37
595292,0.53
595293,0.94
595294,0.01
595295,0.0
595296,0.11
595297,0.47
595298,0.0
595299,0.0
595300,0.02
595301,0.03
595302,0.01
595303,0.0
595304,0.11
595305,0.01
595306,0.0
595307,0.82
595308,0.03
595309,0.01
595310,0.0
595311,0.22
595312,0.02
595313,0.0
595314,0.0
595315,0.0
595316,0.34
595317,0.0
595318,0.83
595319,0.01
595320,0.09
595321,0.0
595322,0.04
595323,0.11
595324,0.0
595325,0.82
595326,0.03
595327,0.78
595328,1.0
595329,0.0
595330,0.0
595331,0.19
595332,0.44
595333,0.06
595334,0.51
595335,0.0
595336,0.0
595337,0.05
595338,0.01
595339,0.0
595340,0.0
595341,0.77
595342,0.0
595343,0.0
595344,0.0
595345,0.89
595346,0.04
595347,0.85
595348,0.28
595349,0.24
595350,0.32
595351,0.29
595352,0.91
595353,0.01
595354,0.05
595355,0.0
595356,0.05
595357,0.32
595358,0.05
595359,0.22
595360,0.14
595361,0.0
595362,0.7
595363,0.69
595364,0.0
595365,0.5
595366,0.0
595367,0.0
595368,0.0
595369,0.0
595370,0.0
595371,0.37
595372,0.12
595373,0.0
595374,0.0
595375,0.0
595376,0.0
595377,0.01
595378,0.0
595379,0.94
595380,0.26
595381,0.0
595382,0.04
595383,0.25
595384,0.16
595385,0.0
595386,0.01
595387,0.94
595388,0.77
595389,0.08
595390,0.14
595391,0.32
595392,0.0
595393,0.0
595394,0.0
595395,0.0
595396,0.0
595397,0.0
595398,0.66
595399,0.0
595400,0.08
595401,0.02
595402,0.2
595403,0.05
595404,0.0
595405,0.1
595406,0.51
595407,0.02
595408,0.0
595409,0.99
595410,0.0
595411,0.0
595412,0.0
595413,0.01
595414,0.0
595415,0.0
595416,0.13
595417,0.21
595418,0.53
595419,0.59
595420,0.04
595421,0.0
595422,0.06
595423,0.0
595424,0.43
595425,0.04
595426,0.0
595427,0.55
595428,0.16
595429,0.29
595430,0.19
595431,0.24
595432,0.0
595433,0.11
595434,0.24
595435,0.04
595436,0.03
595437,0.0
595438,0.0
595439,0.0
595440,0.02
595441,0.26
595442,0.0
595443,0.07
595444,0.65
595445,0.11
595446,0.0
595447,0.08
595448,0.0
595449,0.02
595450,0.69
595451,0.36
595452,0.87
595453,0.95
595454,0.62
595455,0.0
595456,0.0
595457,0.0
595458,0.5
595459,0.19
595460,0.0
595461,0.08
595462,0.0
595463,0.0
595464,0.19
595465,0.0
595466,0.0
595467,0.54
595468,0.0
595469,0.0
595470,0.0
595471,0.64
595472,0.06
595473,0.01
595474,0.0
595475,0.51
595476,0.07
595477,0.0
595478,0.12
595479,0.23
595480,0.1
595481,0.93
595482,0.03
595483,0.01
595484,0.0
595485,0.94
595486,0.0
595487,0.02
595488,0.0
595489,0.52
595490,0.14
595491,0.0
595492,0.0
595493,0.01
595494,0.0
595495,0.0
595496,0.07
595497,0.0
595498,0.79
595499,0.0
595500,0.0
595501,0.83
595502,0.31
595503,0.35
595504,0.0
595505,0.0
595506,0.0
595507,0.03
595508,0.54
595509,0.0
595510,0.42
595511,0.24
595512,0.04
595513,0.47
595514,0.0
595515,0.75
595516,0.0
595517,0.04
595518,0.0
595519,0.0
595520,0.0
595521,0.81
595522,0.12
595523,0.6
595524,0.54
595525,0.52
595526,0.0
595527,0.0
595528,0.38
595529,0.03
595530,0.14
595531,0.0
595532,0.49
595533,0.43
595534,0.0
595535,0.13
595536,0.33
595537,0.74
595538,0.43
595539,0.96
595540,0.0
595541,0.0
595542,0.7
595543,0.0
595544,0.32
595545,0.04
595546,0.0
595547,0.0
595548,0.0
595549,0.75
595550,0.18
595551,0.08
595552,0.0
595553,0.01
595554,0.02
595555,0.27
595556,0.0
595557,0.4
595558,0.82
595559,0.53
595560,0.59
595561,0.2
595562,0.13
595563,0.01
595564,0.0
595565,0.11
595566,0.0
595567,0.0
595568,0.31
595569,0.08
595570,0.0
595571,0.01
595572,0.01
595573,0.97
595574,0.03
595575,0.03
595576,0.0
595577,0.38
595578,0.84
595579,0.89
595580,0.11
595581,0.8
595582,0.22
595583,0.68
595584,0.01
595585,0.0
595586,0.82
595587,0.0
595588,0.0
595589,0.0
595590,0.0
595591,0.02
595592,0.0
595593,0.23
595594,0.08
595595,0.07
595596,0.36
595597,0.68
595598,0.22
595599,0.37
595600,0.22
595601,0.3
595602,0.39
595603,0.0
595604,0.43
595605,0.24
595606,0.08
595607,0.01
595608,0.69
595609,0.0
595610,0.42
595611,0.01
595612,0.03
595613,0.33
595614,0.0
595615,0.05
595616,0.22
595617,0.25
595618,0.0
595619,0.0
595620,0.19
595621,0.0
595622,0.03
595623,0.98
595624,0.93
595625,0.29
595626,0.0
595627,0.0
595628,0.68
595629,0.0
595630,0.01
595631,0.74
595632,0.0
595633,0.01
595634,0.34
595635,0.0
595636,0.63
595637,0.01
595638,0.01
595639,0.05
595640,0.71
595641,0.09
595642,0.0
595643,0.0
595644,0.0
595645,0.28
595646,0.3
595647,0.0
595648,0.62
595649,0.0
595650,0.67
595651,0.01
595652,0.08
595653,0.14
595654,0.07
595655,0.0
595656,0.0
595657,0.0
595658,0.0
595659,0.0
595660,0.02
595661,0.09
595662,0.19
595663,0.0
595664,0.55
595665,0.46
595666,0.7
595667,0.01
595668,0.2
595669,0.0
595670,0.06
595671,0.82
595672,0.33
595673,0.63
595674,0.39
595675,0.01
595676,0.0
595677,0.59
595678,0.36
595679,0.03
595680,0.1
595681,0.71
595682,0.13
595683,0.0
595684,0.85
595685,0.38
595686,0.0
595687,0.48
595688,0.28
595689,0.0
595690,0.29
595691,0.21
595692,0.68
595693,0.63
595694,0.0
595695,0.04
595696,0.44
595697,0.03
595698,0.0
595699,0.55
595700,0.56
595701,0.82
595702,0.17
595703,0.04
595704,0.36
595705,0.33
595706,0.0
595707,0.0
595708,0.0
595709,0.21
595710,0.0
595711,0.27
595712,0.0
595713,0.8
595714,0.0
595715,0.01
595716,0.0
595717,0.76
595718,0.08
595719,0.0
595720,0.0
595721,0.94
595722,0.0
595723,0.0
595724,0.89
595725,0.0
595726,0.31
595727,0.08
595728,0.0
595729,0.36
595730,0.35
595731,0.0
595732,0.01
595733,0.0
595734,0.9
595735,0.79
595736,0.06
595737,0.03
595738,0.0
595739,0.74
595740,0.0
595741,0.0
595742,0.75
595743,0.17
595744,0.0
595745,0.32
595746,0.0
595747,0.0
595748,0.6
595749,0.13
595750,0.22
595751,0.13
595752,0.43
595753,0.0
595754,0.12
595755,0.21
595756,0.0
595757,0.76
595758,0.56
595759,0.0
595760,0.0
595761,0.06
595762,0.96
595763,0.0
595764,0.02
595765,0.37
595766,0.79
595767,0.0
595768,0.22
595769,0.83
595770,0.17
595771,0.0
595772,0.0
595773,0.41
595774,0.12
595775,0.06
595776,0.94
595777,0.59
595778,0.0
595779,0.44
595780,0.0
595781,0.4
595782,0.0
595783,0.0
595784,0.09
595785,0.06
595786,0.05
595787,0.01
595788,0.0
595789,0.0
595790,0.66
595791,0.82
595792,0.41
595793,0.0
595794,0.01
595795,0.0
595796,0.0
595797,0.15
595798,0.68
595799,0.0
595800,0.8
595801,0.67
595802,0.24
595803,0.78
595804,0.17
595805,0.94
595806,0.63
595807,0.15
595808,0.09
595809,0.0
595810,0.11
595811,0.0
595812,0.04
595813,0.37
595814,0.65
595815,0.0
595816,0.45
595817,0.5
595818,0.01
595819,0.0
595820,0.01
595821,0.0
595822,0.27
595823,0.0
595824,0.05
595825,0.0
595826,0.92
595827,0.26
595828,0.0
595829,0.0
595830,0.96
595831,0.52
595832,0.91
595833,0.0
595834,0.19
595835,0.02
595836,0.89
595837,0.44
595838,0.0
595839,0.0
595840,0.08
595841,0.0
595842,0.0
595843,0.0
595844,0.99
595845,0.8
595846,0.66
595847,0.08
595848,0.95
595849,0.2
595850,0.0
595851,0.21
595852,0.0
595853,0.0
595854,0.23
595855,0.0
595856,0.0
595857,0.0
595858,0.12
595859,0.0
595860,0.06
595861,0.98
595862,0.37
595863,0.45
595864,0.01
595865,0.0
595866,0.0
595867,0.0
595868,0.0
595869,0.02
595870,0.1
595871,0.01
595872,0.91
595873,0.0
595874,0.05
595875,0.24
595876,0.95
595877,0.04
595878,0.08
595879,0.02
595880,0.04
595881,0.0
595882,0.12
595883,0.0
595884,0.0
595885,0.07
595886,0.0
595887,0.13
595888,0.0
595889,0.21
595890,0.0
595891,0.11
595892,0.0
595893,0.53
595894,0.0
595895,0.62
595896,0.15
595897,0.33
595898,0.0
595899,0.16
595900,0.9
595901,0.07
595902,0.03
595903,0.86
595904,0.85
595905,0.04
595906,0.42
595907,0.61
595908,0.0
595909,0.01
595910,0.03
595911,0.23
595912,0.98
595913,0.21
595914,0.0
595915,0.0
595916,0.0
595917,0.03
595918,1.0
595919,0.25
595920,0.05
595921,0.11
595922,0.0
595923,0.0
595924,0.0
595925,0.0
595926,0.53
595927,0.0
595928,0.75
595929,0.2
595930,0.01
595931,0.0
595932,0.24
595933,0.01
595934,0.05
595935,0.0
595936,0.53
595937,0.51
595938,0.0
595939,0.17
595940,0.39
595941,0.08
595942,0.36
595943,0.01
595944,0.07
595945,0.35
595946,0.0
595947,0.15
595948,0.0
595949,0.0
595950,0.1
595951,0.27
595952,0.0
595953,0.07
595954,0.41
595955,0.56
595956,0.0
595957,0.13
595958,0.0
595959,0.0
595960,0.0
595961,0.0
595962,0.71
595963,0.86
595964,0.0
595965,0.0
595966,0.0
595967,0.0
595968,0.3
595969,0.0
595970,0.0
595971,0.06
595972,0.91
595973,0.49
595974,0.05
595975,0.99
595976,0.0
595977,0.06
595978,0.36
595979,0.0
595980,0.0
595981,0.02
595982,0.23
595983,0.67
595984,0.0
595985,0.02
595986,0.03
595987,0.0
595988,0.0
595989,0.82
595990,0.03
595991,0.05
595992,0.0
595993,0.17
595994,0.0
595995,0.0
595996,0.95
595997,0.01
595998,0.03
595999,0.06
596000,0.0
596001,0.0
596002,0.0
596003,0.0
596004,0.59
596005,0.0
596006,0.74
596007,0.0
596008,0.0
596009,0.11
596010,0.02
596011,0.62
596012,0.0
596013,0.02
596014,0.0
596015,0.0
596016,0.02
596017,0.0
596018,0.75
596019,0.0
596020,0.02
596021,0.25
596022,0.22
596023,0.08
596024,0.0
596025,0.0
596026,0.13
596027,0.09
596028,0.0
596029,0.01
596030,0.0
596031,0.0
596032,0.01
596033,0.0
596034,0.0
596035,0.0
596036,0.82
596037,0.0
596038,0.21
596039,0.67
596040,0.15
596041,0.08
596042,0.0
596043,0.79
596044,0.0
596045,0.91
596046,0.08
596047,0.14
596048,0.0
596049,0.22
596050,0.63
596051,0.91
596052,0.0
596053,0.0
596054,0.0
596055,0.0
596056,0.45
596057,0.03
596058,0.6
596059,0.41
596060,0.7
596061,0.42
596062,0.0
596063,0.13
596064,0.04
596065,0.0
596066,0.24
596067,0.0
596068,0.01
596069,0.9
596070,0.0
596071,0.01
596072,0.05
596073,0.2
596074,0.77
596075,0.35
596076,0.13
596077,0.0
596078,0.15
596079,0.15
596080,0.85
596081,0.0
596082,0.62
596083,0.78
596084,0.0
596085,0.0
596086,0.01
596087,0.0
596088,0.02
596089,0.33
596090,0.7
596091,0.0
596092,0.21
596093,0.0
596094,0.0
596095,0.0
596096,0.7
596097,0.03
596098,0.0
596099,0.0
596100,0.12
596101,0.23
596102,0.47
596103,0.02
596104,0.79
596105,0.54
596106,0.41
596107,0.0
596108,0.0
596109,0.0
596110,0.0
596111,0.43
596112,0.13
596113,0.04
596114,0.96
596115,0.36
596116,0.07
596117,0.0
596118,0.0
596119,0.22
596120,0.0
596121,0.36
596122,0.11
596123,0.0
596124,0.0
596125,0.13
596126,0.27
596127,0.0
596128,0.74
596129,0.76
596130,0.0
596131,0.69
596132,0.35
596133,0.17
596134,0.39
596135,0.47
596136,0.09
596137,0.45
596138,0.55
596139,0.98
596140,0.03
596141,0.11
596142,0.0
596143,0.91
596144,0.82
596145,0.87
596146,0.0
596147,0.49
596148,0.07
596149,0.0
596150,0.65
596151,0.0
596152,0.04
596153,0.82
596154,0.08
596155,0.36
596156,0.0
596157,0.59
596158,0.0
596159,0.0
596160,0.43
596161,0.15
596162,0.0
596163,0.0
596164,0.0
596165,0.87
596166,0.0
596167,0.93
596168,0.0
596169,0.15
596170,0.74
596171,0.0
596172,0.41
596173,0.05
596174,0.0
596175,0.02
596176,0.75
596177,0.44
596178,0.01
596179,0.46
596180,0.04
596181,0.0
596182,0.0
596183,0.18
596184,0.01
596185,0.0
596186,0.08
596187,0.0
596188,0.21
596189,0.0
596190,0.0
596191,0.0
