id,Churn
594878,0.48805487
594879,0.0014920244
594880,0.9010117
594881,0.040950235
594882,0.7891136
594883,0.0013566208
594884,0.62159485
594885,0.94109684
594886,0.15403104
594887,0.0010510139
594888,0.069548465
594889,0.0080679655
594890,0.13821329
594891,0.0020486203
594892,0.502376
594893,0.099924915
594894,0.018023053
594895,0.4194025
594896,0.0020348064
594897,0.2934259
594898,0.61709374
594899,0.054271497
594900,0.06161405
594901,0.69412535
594902,0.015311869
594903,0.23809835
594904,0.03773965
594905,0.001988975
594906,0.8627407
594907,0.026912792
594908,0.0010528067
594909,0.0021303156
594910,0.43353567
594911,0.012994956
594912,0.8565035
594913,0.6548844
594914,0.0013558535
594915,0.00045032823
594916,0.0059273737
594917,0.2702823
594918,0.11565429
594919,0.012441045
594920,0.9821148
594921,0.0030104723
594922,0.24103858
594923,0.047794178
594924,0.6865641
594925,0.001070309
594926,0.13826928
594927,0.0014028142
594928,0.0027640224
594929,0.002296975
594930,0.0065168478
594931,0.77008426
594932,0.057256527
594933,0.04077395
594934,0.22273964
594935,0.0010617898
594936,0.13314867
594937,0.7655362
594938,0.32517928
594939,0.26028675
594940,0.05527109
594941,0.09537014
594942,0.28009972
594943,0.32535675
594944,0.108297326
594945,0.2760058
594946,0.0029224395
594947,0.12211557
594948,0.0014143956
594949,0.5834239
594950,0.2564027
594951,0.0019716732
594952,0.0030882354
594953,0.08261588
594954,0.0146836005
594955,0.0010587984
594956,0.0077289743
594957,0.38440406
594958,0.05174316
594959,0.6307095
594960,0.001810734
594961,0.0022620265
594962,0.07485226
594963,0.8310011
594964,0.051959876
594965,0.01690448
594966,0.53649276
594967,0.0025949134
594968,0.076105095
594969,0.1678717
594970,0.24425597
594971,0.8473725
594972,0.015062015
594973,0.0006922721
594974,0.0021680985
594975,0.08881645
594976,0.0031008509
594977,0.0028400158
594978,0.8595996
594979,0.3378245
594980,0.0610284
594981,0.18499401
594982,0.004849999
594983,0.0020984055
594984,0.6513182
594985,0.7131129
594986,0.08291623
594987,0.5553441
594988,0.0031990178
594989,0.1392596
594990,0.47999117
594991,0.06404447
594992,0.07104248
594993,0.034861952
594994,0.0011012476
594995,0.59380895
594996,0.017665254
594997,0.017130667
594998,0.7640873
594999,0.0012879272
595000,0.92850375
595001,0.08651011
595002,0.031680517
595003,0.6549114
595004,0.64919704
595005,0.031106645
595006,0.8595884
595007,0.73957664
595008,0.13877584
595009,0.21253856
595010,0.36812103
595011,0.85376465
595012,0.0023488821
595013,0.62172884
595014,0.012138516
595015,0.040635046
595016,0.00050716236
595017,0.049075615
595018,0.002748755
595019,0.7643494
595020,0.035297174
595021,0.0035438316
595022,0.4208981
595023,0.020146007
595024,0.0020074893
595025,0.7486382
595026,0.5517174
595027,0.006416236
595028,0.06728522
595029,0.7118581
595030,0.52861744
595031,0.06675444
595032,0.005808295
595033,0.011596656
595034,0.0016125223
595035,0.872515
595036,0.40539554
595037,0.88060373
595038,0.19911876
595039,0.82783854
595040,0.77333397
595041,0.90478957
595042,0.93272835
595043,0.0012592688
595044,0.009548927
595045,0.54556555
595046,0.008845428
595047,0.68296003
595048,0.5220188
595049,0.3369725
595050,0.04123347
595051,0.44552517
595052,0.021513416
595053,0.0014299109
595054,0.024191542
595055,0.40697894
595056,0.47500086
595057,0.009423404
595058,0.16649663
595059,0.0023104402
595060,0.019952752
595061,0.37030473
595062,0.22711591
595063,0.8772176
595064,0.69970864
595065,0.64981264
595066,0.31996602
595067,0.00096816174
595068,0.5682559
595069,0.32308003
595070,0.3577066
595071,0.0015638951
595072,0.0103688855
595073,0.26276213
595074,0.14975336
595075,0.028208671
595076,0.017481763
595077,0.5515734
595078,0.006531429
595079,0.011941711
595080,0.011373998
595081,0.6847049
595082,0.071988255
595083,0.28970256
595084,0.28511098
595085,0.39215428
595086,0.030568384
595087,0.037984025
595088,0.0010287267
595089,0.34029168
595090,0.5054916
595091,0.0016888847
595092,0.5130565
595093,0.0314045
595094,0.7825863
595095,0.0016052657
595096,0.014127009
595097,0.0105507625
595098,0.22701605
595099,0.49072567
595100,0.8388518
595101,0.16077818
595102,0.4551674
595103,0.21702616
595104,0.15647367
595105,0.014107709
595106,0.013490246
595107,0.001000503
595108,0.012451764
595109,0.073604025
595110,0.4219806
595111,0.0012347332
595112,0.7248937
595113,0.30084214
595114,0.038744647
595115,0.808012
595116,0.099961124
595117,0.0035057534
595118,0.48853523
595119,0.053748086
595120,0.009487725
595121,0.001915281
595122,0.06750904
595123,0.49841467
595124,0.13886002
595125,0.0012912693
595126,0.0032614837
595127,0.002545978
595128,0.6637136
595129,0.62968266
595130,0.5928497
595131,0.0042033675
595132,0.6422033
595133,0.0022283865
595134,0.011960822
595135,0.0014903367
595136,0.48429516
595137,0.011177647
595138,0.7781586
595139,0.43636686
595140,0.6781912
595141,0.5871797
595142,0.0014326819
595143,0.034766264
595144,0.0023911109
595145,0.23030257
595146,0.0055403565
595147,0.2006491
595148,0.3269077
595149,0.0060845227
595150,0.022360627
595151,0.32069823
595152,0.77461684
595153,0.00088055176
595154,0.23422696
595155,0.0008168545
595156,0.6755624
595157,0.12683772
595158,0.38675293
595159,0.13363403
595160,0.021464702
595161,0.66658694
595162,0.29035348
595163,0.20534442
595164,0.044472266
595165,0.0065794815
595166,0.00088010624
595167,0.23114786
595168,0.23249473
595169,0.0081565995
595170,0.46207544
595171,0.0015396117
595172,0.61220837
595173,0.00084744545
595174,0.015118866
595175,0.8056774
595176,0.035795677
595177,0.95004654
595178,0.7656156
595179,0.0837738
595180,0.019815728
595181,0.4592571
595182,0.12700075
595183,0.092737235
595184,0.0011076967
595185,0.22531332
595186,0.22954269
595187,0.0020264594
595188,0.0056494065
595189,0.47530827
595190,0.22189103
595191,0.5404485
595192,0.1352175
595193,0.24766858
595194,0.6605665
595195,0.0012299722
595196,0.31272677
595197,0.12109876
595198,0.5821608
595199,0.0036030589
595200,0.025143297
595201,0.13351297
595202,0.0008999929
595203,0.005274402
595204,0.40219522
595205,0.035832345
595206,0.27865246
595207,0.30664685
595208,0.03990057
595209,0.3109185
595210,0.003932186
595211,0.0644941
595212,0.0188933
595213,0.009568573
595214,0.9621035
595215,0.95261556
595216,0.02391946
595217,0.17172514
595218,0.0022479391
595219,0.0013562985
595220,0.12416557
595221,0.07505155
595222,0.014994331
595223,0.016586743
595224,0.6299186
595225,0.5557355
595226,0.0008804183
595227,0.0022644137
595228,0.008284226
595229,0.11611902
595230,0.012923277
595231,0.019880578
595232,0.0015065675
595233,0.0062713823
595234,0.0010532817
595235,0.0022314675
595236,0.0009365335
595237,0.013102798
595238,0.13909258
595239,0.13406721
595240,0.002627112
595241,0.22320776
595242,0.9664661
595243,0.8055703
595244,0.3513324
595245,0.28987578
595246,0.016847268
595247,0.8355655
595248,0.8603335
595249,0.0040098685
595250,0.08153907
595251,0.02019427
595252,0.07438331
595253,0.13830589
595254,0.04492136
595255,0.028491389
595256,0.8155021
595257,0.006868958
595258,0.0012405667
595259,0.74272805
595260,0.0009730366
595261,0.0025273112
595262,0.49147752
595263,0.005980066
595264,0.009104891
595265,0.02017074
595266,0.006062158
595267,0.022634204
595268,0.55865973
595269,0.0036403113
595270,0.0008276559
595271,0.025447167
595272,0.15045935
595273,0.004592045
595274,0.12255408
595275,0.014348732
595276,0.121960215
595277,0.0034109436
595278,0.6500996
595279,0.36038253
595280,0.39177895
595281,0.097598255
595282,0.29771748
595283,0.79421896
595284,0.0028172038
595285,0.006079873
595286,0.025192702
595287,0.35133258
595288,0.001384014
595289,0.0010590521
595290,0.29235065
595291,0.47919372
595292,0.65114236
595293,0.6800136
595294,0.0010956664
595295,0.0015600268
595296,0.11124474
595297,0.4141571
595298,0.0018833375
595299,0.0058285
595300,0.003756884
595301,0.0459135
595302,0.019504383
595303,0.024237758
595304,0.368631
595305,0.0029689667
595306,0.0027998711
595307,0.7469557
595308,0.0020906366
595309,0.023826648
595310,0.008931339
595311,0.26296884
595312,0.026615765
595313,0.0025217757
595314,0.00078288134
595315,0.00084783434
595316,0.18287008
595317,0.0012172683
595318,0.5405332
595319,0.0055893604
595320,0.062913954
595321,0.0078749
595322,0.012788117
595323,0.08013267
595324,0.0011191544
595325,0.810255
595326,0.0065713027
595327,0.65973717
595328,0.89368105
595329,0.021086564
595330,0.0044431267
595331,0.14537044
595332,0.42014697
595333,0.1232259
595334,0.67291003
595335,0.002846092
595336,0.008092011
595337,0.03081019
595338,0.007982839
595339,0.0014019408
595340,0.0010125132
595341,0.43881175
595342,0.050585914
595343,0.0008479119
595344,0.042528834
595345,0.92127323
595346,0.014108605
595347,0.85416853
595348,0.11896645
595349,0.0148170525
595350,0.3715153
595351,0.78075475
595352,0.9498308
595353,0.016971327
595354,0.080719225
595355,0.028167004
595356,0.030580983
595357,0.58763576
595358,0.04336653
595359,0.12759161
595360,0.24008785
595361,0.0015017019
595362,0.853381
595363,0.47418275
595364,0.0011074244
595365,0.4785002
595366,0.015287004
595367,0.0017034798
595368,0.0078062103
595369,0.0018088787
595370,0.014650592
595371,0.6541898
595372,0.30725977
595373,0.0052095163
595374,0.0010723236
595375,0.025627509
595376,0.0022120178
595377,0.115024135
595378,0.0017713734
595379,0.90129274
595380,0.4449328
595381,0.002921628
595382,0.025641289
595383,0.14962542
595384,0.03862168
595385,0.018336453
595386,0.0006116553
595387,0.7783936
595388,0.62256765
595389,0.115991764
595390,0.11813495
595391,0.23223254
595392,0.0011938865
595393,0.007392464
595394,0.0016183286
595395,0.0011068839
595396,0.005796838
595397,0.0019970492
595398,0.73399276
595399,0.0027168929
595400,0.061775558
595401,0.00955286
595402,0.63685095
595403,0.016046386
595404,0.015315701
595405,0.06806808
595406,0.85752976
595407,0.026405485
595408,0.013457996
595409,0.96909195
595410,0.0008767282
595411,0.0104409475
595412,0.0010568736
595413,0.086780384
595414,0.01880009
595415,0.0019016936
595416,0.020788964
595417,0.12867813
595418,0.679211
595419,0.691351
595420,0.015010822
595421,0.0025607161
595422,0.035399802
595423,0.012632495
595424,0.35842022
595425,0.046341654
595426,0.0016541303
595427,0.718211
595428,0.09946479
595429,0.5725368
595430,0.40582043
595431,0.2623504
595432,0.05224023
595433,0.06488029
595434,0.27636328
595435,0.11901625
595436,0.073436834
595437,0.0009510788
595438,0.004320618
595439,0.0025924707
595440,0.016729025
595441,0.103190966
595442,0.020834558
595443,0.0623382
595444,0.5842278
595445,0.22268018
595446,0.0035430319
595447,0.089701965
595448,0.020864889
595449,0.05828415
595450,0.84733176
595451,0.15844075
595452,0.536818
595453,0.9160187
595454,0.6566438
595455,0.0006544676
595456,0.008998388
595457,0.004117378
595458,0.31872016
595459,0.43879238
595460,0.0013726981
595461,0.068547614
595462,0.0008473263
595463,0.0127516035
595464,0.41543928
595465,0.034073055
595466,0.0010918742
595467,0.35465637
595468,0.0008658131
595469,0.0011437066
595470,0.002651812
595471,0.7334076
595472,0.07951374
595473,0.021248706
595474,0.09005222
595475,0.15883492
595476,0.1367035
595477,0.0021788825
595478,0.067524634
595479,0.29733345
595480,0.21039629
595481,0.69604766
595482,0.03148821
595483,0.06547965
595484,0.0031441867
595485,0.49978563
595486,0.0012367412
595487,0.06274949
595488,0.0014512001
595489,0.73926365
595490,0.33678466
595491,0.008993721
595492,0.00088220066
595493,0.007760404
595494,0.01843478
595495,0.0039654197
595496,0.09093979
595497,0.07297082
595498,0.88777703
595499,0.052236933
595500,0.0038894392
595501,0.7196266
595502,0.28130057
595503,0.16577668
595504,0.026487965
595505,0.0019031224
595506,0.016026342
595507,0.1196054
595508,0.77096933
595509,0.0024629685
595510,0.33828613
595511,0.13884637
595512,0.036268473
595513,0.19582656
595514,0.001462103
595515,0.68507826
595516,0.00078530406
595517,0.08758954
595518,0.024452113
595519,0.0012478213
595520,0.0036661408
595521,0.92161185
595522,0.12634876
595523,0.5008796
595524,0.40678382
595525,0.7736971
595526,0.012554263
595527,0.0064084074
595528,0.5690397
595529,0.0007601637
595530,0.1743995
595531,0.0009452556
595532,0.6190664
595533,0.39839816
595534,0.0203716
595535,0.025904724
595536,0.7796475
595537,0.6608629
595538,0.29614332
595539,0.46708825
595540,0.07446282
595541,0.012119314
595542,0.4607911
595543,0.001120569
595544,0.36009836
595545,0.08662173
595546,0.0010481991
595547,0.000845699
595548,0.013260435
595549,0.76601005
595550,0.14043163
595551,0.07334501
595552,0.0029292598
595553,0.033135135
595554,0.00030098
595555,0.5112709
595556,0.03871355
595557,0.74693114
595558,0.60192263
595559,0.6482431
595560,0.45438886
595561,0.13888352
595562,0.40200973
595563,0.0029396762
595564,0.008154459
595565,0.11372686
595566,0.00046546146
595567,0.016605772
595568,0.4382776
595569,0.0920717
595570,0.0027512424
595571,0.063472115
595572,0.008339788
595573,0.96867734
595574,0.014457626
595575,0.025320563
595576,0.0010525149
595577,0.47082585
595578,0.9038681
595579,0.8000502
595580,0.22614856
595581,0.892845
595582,0.2997263
595583,0.49547413
595584,0.014510813
595585,0.025368152
595586,0.837761
595587,0.011230526
595588,0.006917825
595589,0.06638905
595590,0.00085486344
595591,0.0054399306
595592,0.0021628086
595593,0.23812069
595594,0.032518502
595595,0.25028205
595596,0.31425557
595597,0.43120998
595598,0.12034619
595599,0.48414043
595600,0.72880954
595601,0.17329818
595602,0.12311576
595603,0.028066684
595604,0.47133982
595605,0.081672765
595606,0.066307105
595607,0.03087837
595608,0.8447213
595609,0.0019338883
595610,0.037874732
595611,0.013191526
595612,0.021376329
595613,0.030954398
595614,0.025743071
595615,0.028381571
595616,0.266326
595617,0.0045851762
595618,0.015021618
595619,0.003142648
595620,0.43115187
595621,0.0007286758
595622,0.04235894
595623,0.94868803
595624,0.75496984
595625,0.052585617
595626,0.018485593
595627,0.034383267
595628,0.5909117
595629,0.0021623229
595630,0.043131478
595631,0.75046635
595632,0.00080881314
595633,0.004030598
595634,0.761009
595635,0.0023870799
595636,0.17408004
595637,0.02299069
595638,0.018669078
595639,0.07878211
595640,0.6823262
595641,0.38889405
595642,0.0008476687
595643,0.0036492813
595644,0.0034058157
595645,0.49877253
595646,0.26427528
595647,0.015356204
595648,0.3807075
595649,0.001620721
595650,0.6963721
595651,0.015925894
595652,0.18682376
595653,0.0591996
595654,0.3290841
595655,0.0010542007
595656,0.014450283
595657,0.0008978149
595658,0.004581495
595659,0.0029136033
595660,0.06575318
595661,0.057452247
595662,0.07622852
595663,0.0046464903
595664,0.96448386
595665,0.1736966
595666,0.63268733
595667,0.042358797
595668,0.06488832
595669,0.0010909957
595670,0.16546607
595671,0.71980613
595672,0.49108478
595673,0.507482
595674,0.47303
595675,0.001741704
595676,0.0062141884
595677,0.7857549
595678,0.23195562
595679,0.08009278
595680,0.112836145
595681,0.6920098
595682,0.022013366
595683,0.0013069964
595684,0.6173758
595685,0.31896374
595686,0.000633675
595687,0.26339844
595688,0.34992373
595689,0.001633719
595690,0.16510321
595691,0.002930898
595692,0.32540396
595693,0.65100855
595694,0.0059496923
595695,0.018425707
595696,0.08809347
595697,0.17343648
595698,0.0011532431
595699,0.9082801
595700,0.22430539
595701,0.964525
595702,0.11165441
595703,0.011377096
595704,0.1786195
595705,0.82546353
595706,0.0014746147
595707,0.0024070505
595708,0.0009907613
595709,0.09869759
595710,0.0008264037
